system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
23_0,1,-6.34659748230442,106.91299353948486,0.03574378974741528,9.205256646281297E-5,0.1177405252691325,2.946254605742119E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.34659748230442]}"
24_0,1,-6.337614329463224,106.80519570539052,0.03596487517156031,1.0010285985056157E-4,0.11762279697089714,6.53408405837612E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.337614329463224]}"
25_0,1,-6.337614329463224,106.81417885823171,0.035990763725414786,1.0196424791252954E-4,0.11761133042701893,6.646405017823778E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.337614329463224]}"
26_0,1,-6.337614329463224,106.82316201107291,0.03582744609141284,1.0182273771064785E-4,0.11761269683198519,3.0767835140659514E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.337614329463224]}"
27_0,1,-6.337614329463224,106.83214516391409,0.03554130090165218,1.0739237969308785E-4,0.11763360833721544,4.487700438818309E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.337614329463224]}"
28_0,1,-6.337614329463224,106.84112831675529,0.035845377885376464,1.0754940012687666E-4,0.11763710136839649,3.256770272771012E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.337614329463224]}"
29_0,1,-6.337614329463224,106.85011146959648,0.035732589887461724,1.1026459867869909E-4,0.117769239136802,2.5378454665754586E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.337614329463224]}"
30_0,1,-6.337614329463224,106.85909462243768,0.035732589887461724,1.1026459867869909E-4,0.117769239136802,2.5378454665754586E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.337614329463224]}"
31_0,1,-6.337614329463224,106.86807777527888,0.03609723091216157,1.0756860717938618E-4,0.11774094884075084,4.8513166802955686E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.337614329463224]}"
32_0,1,-6.337614329463224,106.87706092812007,0.036512751320543435,1.0556150444502068E-4,0.11774311304395456,2.982041860373475E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.337614329463224]}"
33_0,1,-6.337614329463224,106.88604408096127,0.036440628477640014,1.0146381684326536E-4,0.11775506550961698,2.2694657409215048E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.337614329463224]}"
34_0,1,-6.337614329463224,106.89502723380247,0.03627999145557478,9.829497308898402E-5,0.1177408816687189,4.981477277486357E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.337614329463224]}"
35_0,1,-6.337614329463224,106.90401038664366,0.036338087171265285,9.721892638467615E-5,0.11773393733832971,4.085421541710632E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.337614329463224]}"
36_0,1,-6.337614329463224,106.91299353948486,0.0359314814613836,9.992362902283093E-5,0.11774135932112087,5.5744588288352616E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.337614329463224]}"
37_0,1,-6.32863117662203,106.80519570539052,0.035993955721886337,1.0117864586543191E-4,0.1176339942727314,8.67692231203986E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.32863117662203]}"
38_0,1,-6.32863117662203,106.81417885823171,0.03602439490081143,1.0282459574368934E-4,0.11761241646352782,6.646405017823778E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.32863117662203]}"
39_0,1,-6.32863117662203,106.82316201107291,0.03591946139929522,1.0175264139074722E-4,0.11763272318143266,6.871099766589168E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.32863117662203]}"
40_0,1,-6.32863117662203,106.83214516391409,0.035776474463818146,1.0992671861257128E-4,0.1176279612522508,4.47598722531254E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.32863117662203]}"
41_0,1,-6.32863117662203,106.84112831675529,0.03594444269139497,1.1044370248416795E-4,0.11763901976716278,3.310712418165081E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.32863117662203]}"
42_0,1,-6.32863117662203,106.85011146959648,0.035901601480045744,1.0955900440593907E-4,0.11773732416171355,4.384155060200803E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.32863117662203]}"
43_0,1,-6.32863117662203,106.85909462243768,0.035901601480045744,1.0955900440593907E-4,0.11773732416171355,4.384155060200803E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.32863117662203]}"
44_0,1,-6.32863117662203,106.86807777527888,0.03640543296939072,1.076117777651182E-4,0.1176132184333744,6.646720822310447E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.32863117662203]}"
45_0,1,-6.32863117662203,106.87706092812007,0.036722913665361005,1.0754591579911992E-4,0.11773621663434716,4.412924499768641E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.32863117662203]}"
46_0,1,-6.32863117662203,106.88604408096127,0.03677236042695843,1.0552231454490989E-4,0.11773739765198035,4.090296953028844E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.32863117662203]}"
47_0,1,-6.32863117662203,106.89502723380247,0.03652034862271563,1.0203782042815327E-4,0.11775172887175432,6.896081939460263E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.32863117662203]}"
48_0,1,-6.32863117662203,106.90401038664366,0.03631385559587277,1.0203692450530159E-4,0.11775280608148286,9.726632975235562E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.32863117662203]}"
49_0,1,-6.32863117662203,106.91299353948486,0.036290195814105,1.0171969505389815E-4,0.11773431262993195,9.877091327302722E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.32863117662203]}"
50_0,1,-6.319648023780834,106.81417885823171,0.03672082431409717,1.0194136281931141E-4,0.11764121137472772,5.2707512534462166E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.319648023780834]}"
51_0,1,-6.319648023780834,106.82316201107291,0.03648663610879437,1.0212169802755564E-4,0.11762126463405835,8.229763109897636E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.319648023780834]}"
52_0,1,-6.319648023780834,106.83214516391409,0.03625016626005915,1.1066948156718143E-4,0.117728621639446,1.012921482490534E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.319648023780834]}"
53_0,1,-6.319648023780834,106.84112831675529,0.0362347820151469,1.111894351601555E-4,0.11774940060543823,5.881673660070219E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.319648023780834]}"
54_0,1,-6.319648023780834,106.85011146959648,0.03648988328067821,1.1072694798000296E-4,0.11773446794988257,7.179005842768003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.319648023780834]}"
55_0,1,-6.319648023780834,106.85909462243768,0.03648988328067821,1.1072694798000296E-4,0.11773446794988257,7.179005842768003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.319648023780834]}"
56_0,1,-6.319648023780834,106.86807777527888,0.036514890542225203,1.0950405245790191E-4,0.11781149853539699,9.723807758941126E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.319648023780834]}"
57_0,1,-6.319648023780834,106.87706092812007,0.03711197676844649,1.0754290981320174E-4,0.11773701130337225,6.21523194028148E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.319648023780834]}"
58_0,1,-6.319648023780834,106.88604408096127,0.03699134814705398,1.1048201949124933E-4,0.11785124458093169,4.655586065820726E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.319648023780834]}"
59_0,1,-6.319648023780834,106.89502723380247,0.03700796099220484,1.0865975320112092E-4,0.11786067328998351,5.185476038601862E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.319648023780834]}"
60_0,1,-6.319648023780834,106.90401038664366,0.03649786376437425,1.0480777093768385E-4,0.11774758840865053,6.056159089273003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.319648023780834]}"
61_0,1,-6.319648023780834,106.91299353948486,0.03672444144085503,1.018978797224315E-4,0.11773542179135164,9.651066968896899E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.319648023780834]}"
62_0,1,-6.310664870939639,106.77824624686693,0.036488208649364993,1.0614640632405091E-4,0.11761271479661525,1.2383876688236627E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.310664870939639]}"
63_0,1,-6.310664870939639,106.78722939970812,0.036493285411882535,9.92415250877218E-5,0.11762138025829323,2.4251202857682812E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.310664870939639]}"
64_0,1,-6.310664870939639,106.79621255254932,0.03664523741786197,9.995028201970444E-5,0.11760805901913411,6.3870849078067E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.310664870939639]}"
65_0,1,-6.310664870939639,106.80519570539052,0.036003423233805336,1.0188130186332929E-4,0.11768815413109729,5.75792208700274E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.310664870939639]}"
66_0,1,-6.310664870939639,106.81417885823171,0.03672082431409717,1.0194136281931141E-4,0.11764121137472772,5.2707512534462166E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.310664870939639]}"
67_0,1,-6.310664870939639,106.82316201107291,0.03648663610879437,1.0212169802755564E-4,0.11762126463405835,8.229763109897636E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.310664870939639]}"
68_0,1,-6.310664870939639,106.83214516391409,0.03625016626005915,1.1066948156718143E-4,0.117728621639446,1.012921482490534E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.310664870939639]}"
69_0,1,-6.310664870939639,106.84112831675529,0.0362347820151469,1.111894351601555E-4,0.11774940060543823,5.881673660070219E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.310664870939639]}"
70_0,1,-6.310664870939639,106.85011146959648,0.03648988328067821,1.1072694798000296E-4,0.11773446794988257,7.179005842768003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.310664870939639]}"
71_0,1,-6.310664870939639,106.85909462243768,0.03648988328067821,1.1072694798000296E-4,0.11773446794988257,7.179005842768003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.310664870939639]}"
72_0,1,-6.310664870939639,106.86807777527888,0.036514890542225203,1.0950405245790191E-4,0.11781149853539699,9.723807758941126E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.310664870939639]}"
73_0,1,-6.310664870939639,106.87706092812007,0.03711197676844649,1.0754290981320174E-4,0.11773701130337225,6.21523194028148E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.310664870939639]}"
74_0,1,-6.310664870939639,106.88604408096127,0.03699134814705398,1.1048201949124933E-4,0.11785124458093169,4.655586065820726E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.310664870939639]}"
75_0,1,-6.310664870939639,106.89502723380247,0.03700796099220484,1.0865975320112092E-4,0.11786067328998351,5.185476038601862E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.310664870939639]}"
76_0,1,-6.310664870939639,106.90401038664366,0.03649786376437425,1.0480777093768385E-4,0.11774758840865053,6.056159089273003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.310664870939639]}"
77_0,1,-6.310664870939639,106.91299353948486,0.03672444144085503,1.018978797224315E-4,0.11773542179135164,9.651066968896899E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.310664870939639]}"
78_0,1,-6.301681718098443,106.77824624686693,0.03654371591762476,1.1493662816934664E-4,0.11760841570951687,1.216993998352275E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.301681718098443]}"
79_0,1,-6.301681718098443,106.78722939970812,0.03651916758345322,1.1021695689882379E-4,0.11761650187213257,3.844817365467382E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.301681718098443]}"
80_0,1,-6.301681718098443,106.79621255254932,0.03674867562944187,1.0699523488335916E-4,0.11760799764145531,2.7992330143174333E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.301681718098443]}"
81_0,1,-6.301681718098443,106.80519570539052,0.03675052719608905,1.1009659509740985E-4,0.11768269154809692,6.255767847051217E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.301681718098443]}"
82_0,1,-6.301681718098443,106.81417885823171,0.036787133650440944,1.0300572466788381E-4,0.11762770878986444,9.569451565443776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.301681718098443]}"
83_0,1,-6.301681718098443,106.82316201107291,0.03672025618811706,1.0964264220109234E-4,0.1176422359534512,4.979478107202454E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.301681718098443]}"
84_0,1,-6.301681718098443,106.83214516391409,0.03674867598280429,1.1021166292834107E-4,0.11781263687365462,5.1113712387930164E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.301681718098443]}"
85_0,1,-6.301681718098443,106.84112831675529,0.03647302836182403,1.1123835127286047E-4,0.11779666000962866,5.220892912807829E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.301681718098443]}"
86_0,1,-6.301681718098443,106.85011146959648,0.036587020618288224,1.1021166574202332E-4,0.11776747081508547,5.595970147280979E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.301681718098443]}"
87_0,1,-6.301681718098443,106.85909462243768,0.036587020618288224,1.1021166574202332E-4,0.11776747081508547,5.595970147280979E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.301681718098443]}"
88_0,1,-6.301681718098443,106.86807777527888,0.03668492659923886,1.0753775760904752E-4,0.11780774603997927,9.998396883405318E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.301681718098443]}"
89_0,1,-6.301681718098443,106.87706092812007,0.0371135966529539,1.1109179829625297E-4,0.11771945469920744,1.024874852188713E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.301681718098443]}"
90_0,1,-6.301681718098443,106.88604408096127,0.03700638236923846,1.1143141665714058E-4,0.11775043630107326,5.185476038601401E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.301681718098443]}"
91_0,1,-6.301681718098443,106.89502723380247,0.037006363712164723,1.0648178093431659E-4,0.11780163192173622,1.0060499493320726E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
92_0,1,-6.301681718098443,106.90401038664366,0.03686469022791098,1.0232922457822082E-4,0.11773811862448429,1.1779641257219567E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.301681718098443]}"
93_0,1,-6.301681718098443,106.91299353948486,0.03661646019926845,1.0016732854897645E-4,0.11774357695719741,1.1854372328768615E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.301681718098443]}"
94_0,1,-6.292698565257249,106.76926309402573,0.03676795062740665,1.2046209938459447E-4,0.11760886159045048,6.948454228770406E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.292698565257249]}"
95_0,1,-6.292698565257249,106.77824624686693,0.03658902052755415,1.2099916584804146E-4,0.1176198341943038,-5.436404280271399E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.292698565257249]}"
96_0,1,-6.292698565257249,106.78722939970812,0.03675028949884122,1.1227085633429477E-4,0.11761563168974792,3.703769091486553E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.292698565257249]}"
97_0,1,-6.292698565257249,106.79621255254932,0.036770347171204955,1.1136436699475487E-4,0.11760356298796995,2.0225188423149937E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.292698565257249]}"
98_0,1,-6.292698565257249,106.80519570539052,0.03672548513580382,1.1151590006358423E-4,0.11767506099655423,5.100506259738499E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.292698565257249]}"
99_0,1,-6.292698565257249,106.81417885823171,0.03691073009722876,1.0944680999742116E-4,0.11762232326830806,4.84255490750924E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.292698565257249]}"
100_0,1,-6.292698565257249,106.82316201107291,0.037048229049746216,1.086726293003438E-4,0.11769355301270626,3.6912877504121105E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.292698565257249]}"
101_0,1,-6.292698565257249,106.83214516391409,0.03688676101988744,1.0976773531427583E-4,0.11775844704901979,5.487332978447163E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.292698565257249]}"
102_0,1,-6.292698565257249,106.84112831675529,0.03673183335329722,1.151487930352361E-4,0.11772611050180311,4.326616181054616E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.292698565257249]}"
103_0,1,-6.292698565257249,106.85011146959648,0.037030203267909706,1.1269832555204306E-4,0.11760863898684368,1.7883403366665866E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.292698565257249]}"
104_0,1,-6.292698565257249,106.85909462243768,0.037030203267909706,1.1269832555204306E-4,0.11760863898684368,1.7883403366665866E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.292698565257249]}"
105_0,1,-6.292698565257249,106.86807777527888,0.036880084656683444,1.1147340353404576E-4,0.11775689656130676,1.0487373618766875E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.292698565257249]}"
106_0,1,-6.292698565257249,106.87706092812007,0.036898886493504084,1.0755838302535848E-4,0.11773894815366194,7.323033819561224E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.292698565257249]}"
107_0,1,-6.292698565257249,106.88604408096127,0.037031309210023323,1.0866362027191334E-4,0.11780484752950222,4.629810811050084E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.292698565257249]}"
108_0,1,-6.292698565257249,106.89502723380247,0.037020968018345736,1.0454748851021312E-4,0.11779991573942034,4.893299576497185E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.292698565257249]}"
109_0,1,-6.292698565257249,106.90401038664366,0.03724789882886069,1.0434867484325219E-4,0.11774462971290625,9.20732633538441E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.292698565257249]}"
110_0,1,-6.283715412416053,106.76027994118454,0.03646879867717752,1.2027343991431376E-4,0.11775352797440784,-2.930292303002276E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.283715412416053]}"
111_0,1,-6.283715412416053,106.76926309402573,0.03646879867717752,1.2027343991431376E-4,0.11775352797440784,-2.930292303002276E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.283715412416053]}"
112_0,1,-6.283715412416053,106.77824624686693,0.036637502759717486,1.2074613162092262E-4,0.11759977233212994,-1.5869076137686237E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.283715412416053]}"
113_0,1,-6.283715412416053,106.78722939970812,0.036465743949720096,1.1310103218437726E-4,0.11759165257439301,5.597344679664321E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.283715412416053]}"
114_0,1,-6.283715412416053,106.79621255254932,0.03645696788246178,1.1314750586552589E-4,0.11759812986627463,1.7836041370395106E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
115_0,1,-6.283715412416053,106.80519570539052,0.03662248669566916,1.1155670654278566E-4,0.11760906456544792,1.8975297057140893E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.283715412416053]}"
116_0,1,-6.283715412416053,106.81417885823171,0.036689095978438786,1.1178756068679367E-4,0.11759969595332972,1.596603051893885E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.283715412416053]}"
117_0,1,-6.283715412416053,106.82316201107291,0.03674867562955285,1.1307458953541789E-4,0.11761125274548376,3.478393182382075E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.283715412416053]}"
118_0,1,-6.283715412416053,106.83214516391409,0.036731833592031915,1.1809819261535313E-4,0.11766593845308806,2.2104358413589694E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.283715412416053]}"
119_0,1,-6.283715412416053,106.84112831675529,0.03673183359208411,1.1511233501379525E-4,0.11761291388127382,1.8282982670511235E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.283715412416053]}"
120_0,1,-6.283715412416053,106.85011146959648,0.036731833592031915,1.1430004198713648E-4,0.11760139172288896,4.506751466217518E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.283715412416053]}"
121_0,1,-6.283715412416053,106.85909462243768,0.036731833592031915,1.1430004198713648E-4,0.11760139172288896,4.506751466217518E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.283715412416053]}"
122_0,1,-6.283715412416053,106.86807777527888,0.036973555675906884,1.1156389123028773E-4,0.11780447866168609,5.8342571201884204E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.283715412416053]}"
123_0,1,-6.283715412416053,106.87706092812007,0.03673183420440303,1.1153237478180213E-4,0.11773382699461846,4.6783585276023266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.283715412416053]}"
