system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
22_0,1,-6.34659748230442,106.90401038664366,0.035032827135586544,9.1985708337335E-5,0.11549270393710641,1.2914380663444817E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.34659748230442]}"
23_0,1,-6.34659748230442,106.91299353948486,0.03517860298435357,9.056871842375586E-5,0.11553125580170592,9.192715388331614E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.34659748230442]}"
24_0,1,-6.337614329463224,106.80519570539052,0.03649203834732893,9.624977803938051E-5,0.11554760746450476,1.1931750529181566E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.337614329463224]}"
25_0,1,-6.337614329463224,106.81417885823171,0.03649251294578931,9.56843101952553E-5,0.1155313296261173,4.0973163722920084E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.337614329463224]}"
26_0,1,-6.337614329463224,106.82316201107291,0.03609637413429955,9.187822994403402E-5,0.1155450651906072,1.1142546724639933E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.337614329463224]}"
27_0,1,-6.337614329463224,106.83214516391409,0.0362245200173207,9.008886785518285E-5,0.11553865996666667,3.20598889333226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.337614329463224]}"
28_0,1,-6.337614329463224,106.84112831675529,0.03601311764192714,9.663978908349834E-5,0.11563125191884865,6.837347748846378E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.337614329463224]}"
29_0,1,-6.337614329463224,106.85011146959648,0.0357785586005504,9.618718468112684E-5,0.11590667917778603,9.739844118516892E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.337614329463224]}"
30_0,1,-6.337614329463224,106.85909462243768,0.0357785586005504,9.618718468112684E-5,0.11590667917778603,9.739844118516892E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.337614329463224]}"
31_0,1,-6.337614329463224,106.86807777527888,0.03549408167606382,9.425119823406138E-5,0.1158990052840998,9.793224671755018E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.337614329463224]}"
32_0,1,-6.337614329463224,106.87706092812007,0.035196721553753224,9.552896368737051E-5,0.11589807147764834,9.960264651440114E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.337614329463224]}"
33_0,1,-6.337614329463224,106.88604408096127,0.035485535860119134,9.243274302320134E-5,0.11580453746158693,1.434230944144069E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.337614329463224]}"
34_0,1,-6.337614329463224,106.89502723380247,0.03501527445118163,9.362756585075796E-5,0.1157941510573004,1.0134540455692209E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.337614329463224]}"
35_0,1,-6.337614329463224,106.90401038664366,0.034741763292528954,9.426262820499829E-5,0.11553172155030271,1.4720348682221253E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.337614329463224]}"
36_0,1,-6.337614329463224,106.91299353948486,0.03482943242095434,9.292096421724896E-5,0.11579113849410042,8.534818796449653E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.337614329463224]}"
37_0,1,-6.32863117662203,106.80519570539052,0.03648251593226672,9.747695003164668E-5,0.11549168455721366,8.847922039004377E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.32863117662203]}"
38_0,1,-6.32863117662203,106.81417885823171,0.03607707597756211,9.445213072475347E-5,0.1155240578121741,-3.7417386011929786E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.32863117662203]}"
39_0,1,-6.32863117662203,106.82316201107291,0.03621326484096888,9.957138996872917E-5,0.11553657702940641,7.182822966424466E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.32863117662203]}"
40_0,1,-6.32863117662203,106.83214516391409,0.03613982156697872,9.639781418381849E-5,0.11559565847602653,1.799132157716049E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.32863117662203]}"
41_0,1,-6.32863117662203,106.84112831675529,0.03625283451795574,9.646596663501582E-5,0.11562376908774188,2.910920647987514E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.32863117662203]}"
42_0,1,-6.32863117662203,106.85011146959648,0.03606183005620517,9.646596663509291E-5,0.11585519579063637,7.19416209829215E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.32863117662203]}"
43_0,1,-6.32863117662203,106.85909462243768,0.03606183005620517,9.646596663509291E-5,0.11585519579063637,7.19416209829215E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.32863117662203]}"
44_0,1,-6.32863117662203,106.86807777527888,0.03577481708368992,9.46258869296697E-5,0.11591453574764311,2.8714912332408083E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.32863117662203]}"
45_0,1,-6.32863117662203,106.87706092812007,0.03548553586001198,9.579830143081112E-5,0.11588908964940288,9.114789862732609E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.32863117662203]}"
46_0,1,-6.32863117662203,106.88604408096127,0.035443782806453904,9.41224629597859E-5,0.11578435434620421,1.7757587392507618E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.32863117662203]}"
47_0,1,-6.32863117662203,106.89502723380247,0.03524097384945643,9.450680227013218E-5,0.11578829544936639,1.0983421088888234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.32863117662203]}"
48_0,1,-6.32863117662203,106.90401038664366,0.0349855597430146,9.400412369085597E-5,0.11578765330148011,1.4985929541779875E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.32863117662203]}"
49_0,1,-6.32863117662203,106.91299353948486,0.03480403649298332,9.42059596128891E-5,0.11578045332859525,1.0134540207234798E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.32863117662203]}"
50_0,1,-6.319648023780834,106.81417885823171,0.03575508048139963,1.0232403255773527E-4,0.11551497239622101,9.092754154546231E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.319648023780834]}"
51_0,1,-6.319648023780834,106.82316201107291,0.03609578870234706,1.0642780034680049E-4,0.11556513172311683,3.0673301307387814E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.319648023780834]}"
52_0,1,-6.319648023780834,106.83214516391409,0.03610072997571922,9.93139380147667E-5,0.11565773307566857,-5.766658495570261E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.319648023780834]}"
53_0,1,-6.319648023780834,106.84112831675529,0.03627510527857727,9.646596683885819E-5,0.11580412462337497,2.1118314180027938E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.319648023780834]}"
54_0,1,-6.319648023780834,106.85011146959648,0.03604466981746009,9.646596873520304E-5,0.11590276323698596,7.191014195409784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.319648023780834]}"
55_0,1,-6.319648023780834,106.85909462243768,0.03604466981746009,9.646596873520304E-5,0.11590276323698596,7.191014195409784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.319648023780834]}"
56_0,1,-6.319648023780834,106.86807777527888,0.03605089744853625,1.0079208206223722E-4,0.11589396908001112,6.884566789874556E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.319648023780834]}"
57_0,1,-6.319648023780834,106.87706092812007,0.035737501577737626,1.0049786219237529E-4,0.1158143964578665,1.0203809303568388E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.319648023780834]}"
58_0,1,-6.319648023780834,106.88604408096127,0.035443782806453904,1.0012629902586311E-4,0.11578463763017338,1.0983421088912622E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.319648023780834]}"
59_0,1,-6.319648023780834,106.89502723380247,0.03509307742243496,9.698999213685736E-5,0.11593951072810998,9.756615690997532E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.319648023780834]}"
60_0,1,-6.319648023780834,106.90401038664366,0.035255330869108946,9.635738214191079E-5,0.11591790243967044,1.0779255899236352E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.319648023780834]}"
61_0,1,-6.319648023780834,106.91299353948486,0.034984051249978,9.625518189797973E-5,0.115913626374023,9.739844244920595E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.319648023780834]}"
62_0,1,-6.310664870939639,106.77824624686693,0.03645487502215104,1.0057771890847372E-4,0.11565964055716034,1.1855811733836073E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.310664870939639]}"
63_0,1,-6.310664870939639,106.78722939970812,0.03650610496650988,1.0234674105807585E-4,0.11578646200413642,1.463621229048871E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.310664870939639]}"
64_0,1,-6.310664870939639,106.79621255254932,0.036202367395192295,1.0276293687647259E-4,0.11578907868891603,1.2210689601498432E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.310664870939639]}"
65_0,1,-6.310664870939639,106.80519570539052,0.036476279298442556,1.0359038651108453E-4,0.11572033341651988,9.612530923661456E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.310664870939639]}"
66_0,1,-6.310664870939639,106.81417885823171,0.03575508048139963,1.0232403255773527E-4,0.11551497239622101,9.092754154546231E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.310664870939639]}"
67_0,1,-6.310664870939639,106.82316201107291,0.03609578870234706,1.0642780034680049E-4,0.11556513172311683,3.0673301307387814E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.310664870939639]}"
68_0,1,-6.310664870939639,106.83214516391409,0.03610072997571922,9.93139380147667E-5,0.11565773307566857,-5.766658495570261E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.310664870939639]}"
69_0,1,-6.310664870939639,106.84112831675529,0.03627510527857727,9.646596683885819E-5,0.11580412462337497,2.1118314180027938E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.310664870939639]}"
70_0,1,-6.310664870939639,106.85011146959648,0.03604466981746009,9.646596873520304E-5,0.11590276323698596,7.191014195409784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.310664870939639]}"
71_0,1,-6.310664870939639,106.85909462243768,0.03604466981746009,9.646596873520304E-5,0.11590276323698596,7.191014195409784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.310664870939639]}"
72_0,1,-6.310664870939639,106.86807777527888,0.03605089744853625,1.0079208206223722E-4,0.11589396908001112,6.884566789874556E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.310664870939639]}"
73_0,1,-6.310664870939639,106.87706092812007,0.035737501577737626,1.0049786219237529E-4,0.1158143964578665,1.0203809303568388E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.310664870939639]}"
74_0,1,-6.310664870939639,106.88604408096127,0.035443782806453904,1.0012629902586311E-4,0.11578463763017338,1.0983421088912622E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.310664870939639]}"
75_0,1,-6.310664870939639,106.89502723380247,0.03509307742243496,9.698999213685736E-5,0.11593951072810998,9.756615690997532E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.310664870939639]}"
76_0,1,-6.310664870939639,106.90401038664366,0.035255330869108946,9.635738214191079E-5,0.11591790243967044,1.0779255899236352E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.310664870939639]}"
77_0,1,-6.310664870939639,106.91299353948486,0.034984051249978,9.625518189797973E-5,0.115913626374023,9.739844244920595E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.310664870939639]}"
78_0,1,-6.301681718098443,106.77824624686693,0.035750375501665994,1.0269542603195367E-4,0.11564967145309453,1.1325063935809464E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.301681718098443]}"
79_0,1,-6.301681718098443,106.78722939970812,0.03605993464594641,1.0346225099071871E-4,0.1156745027644846,1.5412388025191356E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.301681718098443]}"
80_0,1,-6.301681718098443,106.79621255254932,0.03603490735974327,1.032414147628797E-4,0.11567868926172271,1.577609171672895E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.301681718098443]}"
81_0,1,-6.301681718098443,106.80519570539052,0.036087376886330964,1.0324141476319147E-4,0.11559429084742442,1.4861492672957886E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.301681718098443]}"
82_0,1,-6.301681718098443,106.81417885823171,0.03605278333070239,1.0155507063329926E-4,0.11551300611029358,6.662726785477506E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.301681718098443]}"
83_0,1,-6.301681718098443,106.82316201107291,0.03623598054530649,1.0642780034702734E-4,0.11554060876387169,-3.684322049221703E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.301681718098443]}"
84_0,1,-6.301681718098443,106.83214516391409,0.03610449025108592,1.0642780034679104E-4,0.11553622874106588,-1.7168018032484738E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.301681718098443]}"
85_0,1,-6.301681718098443,106.84112831675529,0.036225546151426126,1.0642780034694227E-4,0.1157548121334835,2.871491233238258E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.301681718098443]}"
86_0,1,-6.301681718098443,106.85011146959648,0.035715608547106606,1.03713832309754E-4,0.1159006756142072,3.8703583386322064E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.301681718098443]}"
87_0,1,-6.301681718098443,106.85909462243768,0.035715608547106606,1.03713832309754E-4,0.1159006756142072,3.8703583386322064E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.301681718098443]}"
88_0,1,-6.301681718098443,106.86807777527888,0.03550181275901154,1.056964217539853E-4,0.11588833949907906,3.756407386387903E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.301681718098443]}"
89_0,1,-6.301681718098443,106.87706092812007,0.03573741391303771,1.0477116780153278E-4,0.11588940847604534,1.3552546193416567E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.301681718098443]}"
90_0,1,-6.301681718098443,106.88604408096127,0.03570897132155818,1.0565897163985294E-4,0.11590192023006429,1.1203274311043373E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.301681718098443]}"
91_0,1,-6.301681718098443,106.89502723380247,0.0355653641745203,1.0133174483649022E-4,0.11578764251804174,1.0779255916798608E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
92_0,1,-6.301681718098443,106.90401038664366,0.03544378280642242,1.0516263754039136E-4,0.11603660227201693,9.748914029189616E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.301681718098443]}"
93_0,1,-6.301681718098443,106.91299353948486,0.0352412582103122,1.0049259491899334E-4,0.11590996191285732,5.3473017230336015E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.301681718098443]}"
94_0,1,-6.292698565257249,106.76926309402573,0.03559937416823556,1.0254342983300056E-4,0.11563301595676297,1.0657754993128709E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.292698565257249]}"
95_0,1,-6.292698565257249,106.77824624686693,0.03546695697706705,1.0253028672839184E-4,0.11564864091162176,1.1183150294213855E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.292698565257249]}"
96_0,1,-6.292698565257249,106.78722939970812,0.03547669557468076,1.0910852261109412E-4,0.11565878213597948,1.5412387395834058E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.292698565257249]}"
97_0,1,-6.292698565257249,106.79621255254932,0.03553164350980201,1.0807987514333678E-4,0.11568217689058337,1.8286059801633832E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.292698565257249]}"
98_0,1,-6.292698565257249,106.80519570539052,0.03530340819751747,1.0820567691530164E-4,0.11568361772382749,2.0006956765416173E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.292698565257249]}"
99_0,1,-6.292698565257249,106.81417885823171,0.035672521209392766,1.062919230268812E-4,0.1155446241300847,1.031702267938209E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.292698565257249]}"
100_0,1,-6.292698565257249,106.82316201107291,0.03609574149224538,1.0997624990532374E-4,0.11553722294819542,4.119547149099277E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.292698565257249]}"
101_0,1,-6.292698565257249,106.83214516391409,0.03649020537309349,1.0997625024839317E-4,0.1156109249390457,4.72869834978836E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.292698565257249]}"
