system:index,dummy,lat,lon,viirs_ntl,.geo
294_0,1,-6.2118501896864915,106.91299353948486,40.51412257742375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.2118501896864915]}"
295_0,1,-6.2118501896864915,106.92197669232606,37.57397514625832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.2118501896864915]}"
296_0,1,-6.2118501896864915,106.93095984516725,40.635705427689985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.2118501896864915]}"
297_0,1,-6.2118501896864915,106.93994299800845,38.82799175329376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.2118501896864915]}"
298_0,1,-6.2118501896864915,106.94892615084963,43.470844427744545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.2118501896864915]}"
299_0,1,-6.2118501896864915,106.95790930369083,39.57500784737723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95790930369083,-6.2118501896864915]}"
300_0,1,-6.202867036845296,106.72434732981975,33.64438802545721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.202867036845296]}"
301_0,1,-6.202867036845296,106.73333048266095,36.04516792297363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.202867036845296]}"
302_0,1,-6.202867036845296,106.74231363550214,39.311262948172434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.202867036845296]}"
303_0,1,-6.202867036845296,106.75129678834334,45.29990768432617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.202867036845296]}"
304_0,1,-6.202867036845296,106.76027994118454,43.785343170166016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.202867036845296]}"
305_0,1,-6.202867036845296,106.76926309402573,41.43260955810547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
306_0,1,-6.202867036845296,106.77824624686693,40.673759036593964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.202867036845296]}"
307_0,1,-6.202867036845296,106.78722939970812,43.815621566772464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.202867036845296]}"
308_0,1,-6.202867036845296,106.79621255254932,56.11922970152738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.202867036845296]}"
309_0,1,-6.202867036845296,106.80519570539052,60.66478863884421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.202867036845296]}"
310_0,1,-6.202867036845296,106.81417885823171,56.88460559844971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.202867036845296]}"
311_0,1,-6.202867036845296,106.82316201107291,80.7517330463116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.202867036845296]}"
312_0,1,-6.202867036845296,106.83214516391409,60.85428837367466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.202867036845296]}"
313_0,1,-6.202867036845296,106.84112831675529,50.09691758589311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.202867036845296]}"
314_0,1,-6.202867036845296,106.85011146959648,51.06756820678711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.202867036845296]}"
315_0,1,-6.202867036845296,106.85909462243768,42.04821090698242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.202867036845296]}"
316_0,1,-6.202867036845296,106.86807777527888,41.12248077392578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.202867036845296]}"
317_0,1,-6.202867036845296,106.87706092812007,40.60167407989502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.202867036845296]}"
318_0,1,-6.202867036845296,106.88604408096127,41.836414924034706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.202867036845296]}"
319_0,1,-6.202867036845296,106.89502723380247,38.192040337456596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.202867036845296]}"
320_0,1,-6.202867036845296,106.90401038664366,35.77440367073849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.202867036845296]}"
321_0,1,-6.202867036845296,106.91299353948486,36.14507532755534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.202867036845296]}"
