system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
19_0,1,-6.34659748230442,106.87706092812007,0.032588820904447716,7.999126379048184E-5,0.11653664511683987,1.941866639751435E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.34659748230442]}"
20_0,1,-6.34659748230442,106.88604408096127,0.032432425767235845,7.930020365178393E-5,0.11653712741942232,6.351014599214352E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.34659748230442]}"
21_0,1,-6.34659748230442,106.89502723380247,0.03243242576716383,7.198251372367588E-5,0.1165445642845423,6.677502824455216E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.34659748230442]}"
22_0,1,-6.34659748230442,106.90401038664366,0.032884678156924446,7.014788907164197E-5,0.11649499082192052,6.463224864986638E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.34659748230442]}"
23_0,1,-6.34659748230442,106.91299353948486,0.0328811630607184,6.471490269188078E-5,0.11645182328604506,6.903843313932428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.34659748230442]}"
24_0,1,-6.337614329463224,106.80519570539052,0.03282068390397248,7.690430321753956E-5,0.11654867851942594,8.958560013561284E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.337614329463224]}"
25_0,1,-6.337614329463224,106.81417885823171,0.03282068390401911,7.163177030562649E-5,0.11642068381239945,9.624303148432973E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.337614329463224]}"
26_0,1,-6.337614329463224,106.82316201107291,0.03309926928121315,7.60315612906061E-5,0.11648825998205174,9.951215179165438E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.337614329463224]}"
27_0,1,-6.337614329463224,106.83214516391409,0.03282068390404535,7.818049823928545E-5,0.11649349831963318,8.231603837792874E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.337614329463224]}"
28_0,1,-6.337614329463224,106.84112831675529,0.03277175047386505,8.027009672847918E-5,0.11647614435081113,6.111940390894211E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.337614329463224]}"
29_0,1,-6.337614329463224,106.85011146959648,0.03277175060042144,8.265546784964084E-5,0.11648844912696038,3.301803371867045E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.337614329463224]}"
30_0,1,-6.337614329463224,106.85909462243768,0.03277175060042144,8.265546784964084E-5,0.11648844912696038,3.301803371867045E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.337614329463224]}"
31_0,1,-6.337614329463224,106.86807777527888,0.03274896690498784,8.188739558804885E-5,0.11653402820248411,1.1771498112328195E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.337614329463224]}"
32_0,1,-6.337614329463224,106.87706092812007,0.03261713967112572,8.069845813437216E-5,0.11654054999816459,1.1771498445586812E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.337614329463224]}"
33_0,1,-6.337614329463224,106.88604408096127,0.03240301460032944,8.030388502761193E-5,0.11651538195616132,3.9247938772440405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.337614329463224]}"
34_0,1,-6.337614329463224,106.89502723380247,0.03243242576716383,8.063481072890388E-5,0.11651929670395371,3.1420770664894647E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.337614329463224]}"
35_0,1,-6.337614329463224,106.90401038664366,0.03256493806834432,7.96365808400233E-5,0.11651936598465136,4.760562184680071E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.337614329463224]}"
36_0,1,-6.337614329463224,106.91299353948486,0.03269745036964945,7.953354825596726E-5,0.11642931448943226,7.445406137060156E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.337614329463224]}"
37_0,1,-6.32863117662203,106.80519570539052,0.03261096589265296,7.84636038000722E-5,0.11642810323575323,5.620930901928777E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.32863117662203]}"
38_0,1,-6.32863117662203,106.81417885823171,0.03267925977709591,7.75558489196072E-5,0.11637701397799233,7.288587698792818E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.32863117662203]}"
39_0,1,-6.32863117662203,106.82316201107291,0.03282068390397248,8.299255096042456E-5,0.11648926027994023,7.285610472245165E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.32863117662203]}"
40_0,1,-6.32863117662203,106.83214516391409,0.03282068390404535,8.475567129809626E-5,0.11649694966926975,3.678234133991784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.32863117662203]}"
41_0,1,-6.32863117662203,106.84112831675529,0.03278477862472714,8.378209375214322E-5,0.11649562030294357,2.7065834728963043E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.32863117662203]}"
42_0,1,-6.32863117662203,106.85011146959648,0.032671430702814,8.413965753198745E-5,0.1164917694463865,2.2860536728866648E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.32863117662203]}"
43_0,1,-6.32863117662203,106.85909462243768,0.032671430702814,8.413965753198745E-5,0.1164917694463865,2.2860536728866648E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.32863117662203]}"
44_0,1,-6.32863117662203,106.86807777527888,0.03277865890920166,9.194057201981538E-5,0.1165341823926317,8.438395298085226E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.32863117662203]}"
45_0,1,-6.32863117662203,106.87706092812007,0.03265835180812013,8.804078970557795E-5,0.11653848701985169,-5.253272668599869E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.32863117662203]}"
46_0,1,-6.32863117662203,106.88604408096127,0.03274988125864708,8.457916555939905E-5,0.11648280199473195,1.0549035898851571E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.32863117662203]}"
47_0,1,-6.32863117662203,106.89502723380247,0.0328066050730039,8.063481072890388E-5,0.11648896090979241,3.8940937627436227E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.32863117662203]}"
48_0,1,-6.32863117662203,106.90401038664366,0.03279214166100204,8.041671921323802E-5,0.1164222596740685,1.900786497287785E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.32863117662203]}"
49_0,1,-6.32863117662203,106.91299353948486,0.03268341245415792,8.393741143386544E-5,0.11642678007180449,8.453155169277177E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.32863117662203]}"
50_0,1,-6.319648023780834,106.81417885823171,0.0326914153993398,8.011054429091378E-5,0.11638737595235263,4.096801058043363E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.319648023780834]}"
51_0,1,-6.319648023780834,106.82316201107291,0.03269142065548891,8.798417028620212E-5,0.11636544217390248,4.045772220704138E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.319648023780834]}"
52_0,1,-6.319648023780834,106.83214516391409,0.032679259777122036,8.990995916594821E-5,0.11637111181582542,3.690885932889227E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.319648023780834]}"
53_0,1,-6.319648023780834,106.84112831675529,0.03243168206533198,9.065742051449024E-5,0.11641841132785664,2.7065835396372314E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.319648023780834]}"
54_0,1,-6.319648023780834,106.85011146959648,0.03238461917986213,8.937426900951414E-5,0.11649168282740274,1.8830587123363847E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.319648023780834]}"
55_0,1,-6.319648023780834,106.85909462243768,0.03238461917986213,8.937426900951414E-5,0.11649168282740274,1.8830587123363847E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.319648023780834]}"
56_0,1,-6.319648023780834,106.86807777527888,0.03278477862482614,9.176361601435531E-5,0.11654205018182633,6.514447834288557E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.319648023780834]}"
57_0,1,-6.319648023780834,106.87706092812007,0.032394443120217574,9.136817637289739E-5,0.1165151797022666,-2.470071325338746E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.319648023780834]}"
58_0,1,-6.319648023780834,106.88604408096127,0.03266579137917522,9.031780064120619E-5,0.11653870884713781,-2.1461887637128692E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.319648023780834]}"
59_0,1,-6.319648023780834,106.89502723380247,0.03279093903773237,8.959091428545513E-5,0.11641710505457543,-1.742217091304019E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.319648023780834]}"
60_0,1,-6.319648023780834,106.90401038664366,0.03288196552073512,9.147130913321164E-5,0.11635792740703335,-5.096481088941447E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.319648023780834]}"
61_0,1,-6.319648023780834,106.91299353948486,0.03289317459223149,9.42732149270959E-5,0.11642052071315413,2.575498514953889E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.319648023780834]}"
62_0,1,-6.310664870939639,106.77824624686693,0.03307217367288231,6.77156947469263E-5,0.11649715155356088,3.961561014873391E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.310664870939639]}"
63_0,1,-6.310664870939639,106.78722939970812,0.03264183426894771,7.936113404524784E-5,0.11646034454099306,3.9011972673069946E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.310664870939639]}"
64_0,1,-6.310664870939639,106.79621255254932,0.032639711795212516,8.123644617239888E-5,0.11648695687084787,3.777342654787313E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.310664870939639]}"
65_0,1,-6.310664870939639,106.80519570539052,0.0327106449749449,8.305375465429461E-5,0.1163608522059536,3.994743383370735E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.310664870939639]}"
66_0,1,-6.310664870939639,106.81417885823171,0.0326914153993398,8.011054429091378E-5,0.11638737595235263,4.096801058043363E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.310664870939639]}"
67_0,1,-6.310664870939639,106.82316201107291,0.03269142065548891,8.798417028620212E-5,0.11636544217390248,4.045772220704138E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.310664870939639]}"
68_0,1,-6.310664870939639,106.83214516391409,0.032679259777122036,8.990995916594821E-5,0.11637111181582542,3.690885932889227E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.310664870939639]}"
69_0,1,-6.310664870939639,106.84112831675529,0.03243168206533198,9.065742051449024E-5,0.11641841132785664,2.7065835396372314E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.310664870939639]}"
70_0,1,-6.310664870939639,106.85011146959648,0.03238461917986213,8.937426900951414E-5,0.11649168282740274,1.8830587123363847E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.310664870939639]}"
71_0,1,-6.310664870939639,106.85909462243768,0.03238461917986213,8.937426900951414E-5,0.11649168282740274,1.8830587123363847E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.310664870939639]}"
72_0,1,-6.310664870939639,106.86807777527888,0.03278477862482614,9.176361601435531E-5,0.11654205018182633,6.514447834288557E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.310664870939639]}"
73_0,1,-6.310664870939639,106.87706092812007,0.032394443120217574,9.136817637289739E-5,0.1165151797022666,-2.470071325338746E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.310664870939639]}"
74_0,1,-6.310664870939639,106.88604408096127,0.03266579137917522,9.031780064120619E-5,0.11653870884713781,-2.1461887637128692E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.310664870939639]}"
75_0,1,-6.310664870939639,106.89502723380247,0.03279093903773237,8.959091428545513E-5,0.11641710505457543,-1.742217091304019E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.310664870939639]}"
76_0,1,-6.310664870939639,106.90401038664366,0.03288196552073512,9.147130913321164E-5,0.11635792740703335,-5.096481088941447E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.310664870939639]}"
77_0,1,-6.310664870939639,106.91299353948486,0.03289317459223149,9.42732149270959E-5,0.11642052071315413,2.575498514953889E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.310664870939639]}"
78_0,1,-6.301681718098443,106.77824624686693,0.03307484481844658,7.551096496167045E-5,0.11648066999887918,3.690885932880704E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.301681718098443]}"
79_0,1,-6.301681718098443,106.78722939970812,0.032797733942717865,7.557449518487858E-5,0.11648377776163771,4.016629804877809E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.301681718098443]}"
80_0,1,-6.301681718098443,106.79621255254932,0.03279773394261882,8.751426885096473E-5,0.11653199444621207,3.648893712098847E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.301681718098443]}"
81_0,1,-6.301681718098443,106.80519570539052,0.03280811686260583,8.3929950051371E-5,0.11645832802188602,4.045772220712762E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.301681718098443]}"
82_0,1,-6.301681718098443,106.81417885823171,0.032825873595590804,8.778101619087131E-5,0.11648789965577633,4.096801058033902E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.301681718098443]}"
83_0,1,-6.301681718098443,106.82316201107291,0.03281197067680493,8.937426597579514E-5,0.11648508055585365,4.045772220712762E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.301681718098443]}"
84_0,1,-6.301681718098443,106.83214516391409,0.03278866198390974,8.897315586500351E-5,0.11649164169469464,3.690885932880704E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.301681718098443]}"
85_0,1,-6.301681718098443,106.84112831675529,0.03267103544549982,8.87885629778605E-5,0.11637454184336372,3.0041934139806895E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.301681718098443]}"
86_0,1,-6.301681718098443,106.85011146959648,0.03231997444059254,8.576377947214334E-5,0.11642195003721396,-1.8167232610709317E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.301681718098443]}"
87_0,1,-6.301681718098443,106.85909462243768,0.03231997444059254,8.576377947214334E-5,0.11642195003721396,-1.8167232610709317E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.301681718098443]}"
88_0,1,-6.301681718098443,106.86807777527888,0.032662340750274396,8.87885632747442E-5,0.11648558678364367,6.818702830659721E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.301681718098443]}"
89_0,1,-6.301681718098443,106.87706092812007,0.0323818139732121,8.92445786864132E-5,0.11647286384472878,-2.3764301020390466E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.301681718098443]}"
90_0,1,-6.301681718098443,106.88604408096127,0.03267437423329293,9.031780064099763E-5,0.11642307139029075,-1.6629458799483762E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.301681718098443]}"
91_0,1,-6.301681718098443,106.89502723380247,0.03267111815509928,9.031780064099763E-5,0.11641880257396278,-3.254698198223001E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
92_0,1,-6.301681718098443,106.90401038664366,0.03277055497821032,9.189683025953769E-5,0.11641424271816589,-3.496590579746056E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.301681718098443]}"
93_0,1,-6.301681718098443,106.91299353948486,0.03267482037783999,9.462116577190345E-5,0.11644258195091732,-3.4965905797410874E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.301681718098443]}"
94_0,1,-6.292698565257249,106.76926309402573,0.03310936677785786,8.266657878232941E-5,0.11637469476808138,6.216887413762024E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.292698565257249]}"
95_0,1,-6.292698565257249,106.77824624686693,0.032960740025564955,7.551096496167715E-5,0.11636095841251289,2.4558618861177627E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.292698565257249]}"
96_0,1,-6.292698565257249,106.78722939970812,0.03279773394264795,8.105012247719526E-5,0.11648065406673785,3.855634524770075E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.292698565257249]}"
97_0,1,-6.292698565257249,106.79621255254932,0.03312653793140527,8.007888440677743E-5,0.11654657370548886,3.0059025448305984E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.292698565257249]}"
98_0,1,-6.292698565257249,106.80519570539052,0.03279789318468986,8.00788839114349E-5,0.11641405034022528,3.690885932881032E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.292698565257249]}"
99_0,1,-6.292698565257249,106.81417885823171,0.03280479833486388,7.764481051714944E-5,0.116457357444289,3.994743383376412E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.292698565257249]}"
100_0,1,-6.292698565257249,106.82316201107291,0.03280479833481727,8.208633286017328E-5,0.11637328407891138,5.837221388504627E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.292698565257249]}"
101_0,1,-6.292698565257249,106.83214516391409,0.03279003369676032,8.616522973184463E-5,0.11648977407170487,6.060386910995196E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.292698565257249]}"
102_0,1,-6.292698565257249,106.84112831675529,0.03282599151129897,8.616522973158444E-5,0.11643136674038677,3.496344723653346E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.292698565257249]}"
103_0,1,-6.292698565257249,106.85011146959648,0.032794322850127545,8.747689571459181E-5,0.11648791712724382,3.941416918312266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.292698565257249]}"
104_0,1,-6.292698565257249,106.85909462243768,0.032794322850127545,8.747689571459181E-5,0.11648791712724382,3.941416918312266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.292698565257249]}"
105_0,1,-6.292698565257249,106.86807777527888,0.032794119808990094,8.878856304288425E-5,0.11655450132269576,-1.0663588042786655E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.292698565257249]}"
106_0,1,-6.292698565257249,106.87706092812007,0.032662340750251186,8.87885640003672E-5,0.11649121706619188,-7.910993689368188E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.292698565257249]}"
107_0,1,-6.292698565257249,106.88604408096127,0.03238181397324086,9.423151138810897E-5,0.11642400840034806,-6.106553550384965E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.292698565257249]}"
108_0,1,-6.292698565257249,106.89502723380247,0.0326623407502773,9.549912072952105E-5,0.11641924587626336,-1.846521126934732E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.292698565257249]}"
109_0,1,-6.292698565257249,106.90401038664366,0.032662340750251186,9.098602517276849E-5,0.11639120829503745,-1.2123081432929524E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.292698565257249]}"
110_0,1,-6.283715412416053,106.76027994118454,0.03308080523678708,7.837096297353553E-5,0.11640782261145695,4.232236096871389E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.283715412416053]}"
111_0,1,-6.283715412416053,106.76926309402573,0.03308080523678708,7.837096297353553E-5,0.11640782261145695,4.232236096871389E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.283715412416053]}"
112_0,1,-6.283715412416053,106.77824624686693,0.033064506187971014,7.551096496167045E-5,0.11648342007814017,3.961561014873039E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.283715412416053]}"
113_0,1,-6.283715412416053,106.78722939970812,0.032795462157560996,8.105011970596424E-5,0.11654475055517155,3.154370642737659E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.283715412416053]}"
114_0,1,-6.283715412416053,106.79621255254932,0.03315045560394757,8.263191193679155E-5,0.11651602257907559,3.1543706427281336E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
115_0,1,-6.283715412416053,106.80519570539052,0.03298293567851167,7.851568844796243E-5,0.11644300168932026,3.690885932888899E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.283715412416053]}"
116_0,1,-6.283715412416053,106.81417885823171,0.03280479833478813,8.263191193679155E-5,0.11640054675945671,3.994743438250966E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.283715412416053]}"
117_0,1,-6.283715412416053,106.82316201107291,0.03283385179057194,8.193243413754392E-5,0.11642400486165196,3.701966408950981E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.283715412416053]}"
118_0,1,-6.283715412416053,106.83214516391409,0.03278603173942744,8.511677556196501E-5,0.11647825953070237,7.076595096583378E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.283715412416053]}"
119_0,1,-6.283715412416053,106.84112831675529,0.0326962545514346,8.878856169764863E-5,0.11642312607787068,7.518021448055197E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.283715412416053]}"
120_0,1,-6.283715412416053,106.85011146959648,0.032699070821436756,8.583697490388198E-5,0.11648766475297007,7.869279579603277E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.283715412416053]}"
121_0,1,-6.283715412416053,106.85909462243768,0.032699070821436756,8.583697490388198E-5,0.11648766475297007,7.869279579603277E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.283715412416053]}"
122_0,1,-6.283715412416053,106.86807777527888,0.032744166130798336,8.472151852072628E-5,0.11654505171516487,6.66979904053273E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.283715412416053]}"
123_0,1,-6.283715412416053,106.87706092812007,0.03266234075032081,9.094196488533481E-5,0.11651781095160385,1.645414704399922E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.283715412416053]}"
