system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
144_0,1,-6.265749106733662,106.75129678834334,0.03526305594571408,1.1101707191955135E-4,0.11675369164425381,-5.822069100684014E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.265749106733662]}"
145_0,1,-6.265749106733662,106.76027994118454,0.03529872864980045,1.1330037523303166E-4,0.1167521926714468,7.550615003947601E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.265749106733662]}"
146_0,1,-6.265749106733662,106.76926309402573,0.03529872864980045,1.1330037523303166E-4,0.1167521926714468,7.550615003947601E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.265749106733662]}"
147_0,1,-6.265749106733662,106.77824624686693,0.03503014370796961,1.1314929965689727E-4,0.11675000121293663,3.925747577078576E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.265749106733662]}"
148_0,1,-6.265749106733662,106.78722939970812,0.03503300918358868,1.125676443509178E-4,0.11676696453361307,3.67892658637237E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.265749106733662]}"
149_0,1,-6.265749106733662,106.79621255254932,0.03503705979720013,1.1211979221003434E-4,0.11674722180182476,4.7181997942231314E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.265749106733662]}"
150_0,1,-6.265749106733662,106.80519570539052,0.03484484000067331,1.1235636760116672E-4,0.11675862088147401,3.729398999783517E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.265749106733662]}"
151_0,1,-6.265749106733662,106.81417885823171,0.0348579701941537,1.0841660660182509E-4,0.1167591070671499,3.3775831853776005E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.265749106733662]}"
152_0,1,-6.265749106733662,106.82316201107291,0.03483290782291556,1.0883217143545426E-4,0.11688187681341311,4.230951474531276E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.265749106733662]}"
153_0,1,-6.265749106733662,106.83214516391409,0.03503258440832987,1.0882760270014892E-4,0.11686844677717863,1.8732041356701825E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.265749106733662]}"
