system:index,dummy,lat,lon,viirs_ntl,.geo
93_0,1,-6.301681718098443,106.91299353948486,27.470983686901274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.301681718098443]}"
94_0,1,-6.292698565257249,106.76926309402573,39.07865469796317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.292698565257249]}"
95_0,1,-6.292698565257249,106.77824624686693,45.83511570521763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.292698565257249]}"
96_0,1,-6.292698565257249,106.78722939970812,50.09231237059865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.292698565257249]}"
97_0,1,-6.292698565257249,106.79621255254932,49.16401788300159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.292698565257249]}"
98_0,1,-6.292698565257249,106.80519570539052,52.18146741712415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.292698565257249]}"
99_0,1,-6.292698565257249,106.81417885823171,41.22278639849495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.292698565257249]}"
100_0,1,-6.292698565257249,106.82316201107291,38.65726234172953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.292698565257249]}"
101_0,1,-6.292698565257249,106.83214516391409,35.668120816222626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.292698565257249]}"
102_0,1,-6.292698565257249,106.84112831675529,36.36964943968219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.292698565257249]}"
103_0,1,-6.292698565257249,106.85011146959648,31.156436284383137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.292698565257249]}"
104_0,1,-6.292698565257249,106.85909462243768,34.08433448791504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.292698565257249]}"
105_0,1,-6.292698565257249,106.86807777527888,40.19383507966995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.292698565257249]}"
106_0,1,-6.292698565257249,106.87706092812007,39.27806847807649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.292698565257249]}"
107_0,1,-6.292698565257249,106.88604408096127,39.21052397542925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.292698565257249]}"
108_0,1,-6.292698565257249,106.89502723380247,31.872760354018794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.292698565257249]}"
109_0,1,-6.292698565257249,106.90401038664366,29.086219692230223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.292698565257249]}"
110_0,1,-6.283715412416053,106.76027994118454,32.15660617052219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.283715412416053]}"
111_0,1,-6.283715412416053,106.76926309402573,45.77532018869409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.283715412416053]}"
112_0,1,-6.283715412416053,106.77824624686693,50.84968912033808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.283715412416053]}"
113_0,1,-6.283715412416053,106.78722939970812,43.44231585093907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.283715412416053]}"
114_0,1,-6.283715412416053,106.79621255254932,46.12389322916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
115_0,1,-6.283715412416053,106.80519570539052,50.69427630106608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.283715412416053]}"
116_0,1,-6.283715412416053,106.81417885823171,41.35226356377036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.283715412416053]}"
117_0,1,-6.283715412416053,106.82316201107291,39.861245522132286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.283715412416053]}"
118_0,1,-6.283715412416053,106.83214516391409,36.42437207698822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.283715412416053]}"
119_0,1,-6.283715412416053,106.84112831675529,38.37031936645508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.283715412416053]}"
120_0,1,-6.283715412416053,106.85011146959648,33.914068000261175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.283715412416053]}"
121_0,1,-6.283715412416053,106.85909462243768,33.14827407836914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.283715412416053]}"
122_0,1,-6.283715412416053,106.86807777527888,35.100695972711264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.283715412416053]}"
123_0,1,-6.283715412416053,106.87706092812007,35.97103259437963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.283715412416053]}"
