lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_ntl
-6.247782801051272,106.85909462243768,0.0367597669988224,0.0001205411328823106,0.1177546687543233,5.387958210608736e-05,44.31044673919678
-6.247782801051272,106.86807777527888,0.036765638907852,0.00011313903802666494,0.117609151550541,5.41564964806607e-05,56.97220265588095
-6.247782801051272,106.87706092812007,0.0367616353864433,0.00011264478011588513,0.1176110007465668,5.4707288654677367e-05,50.58839858205695
-6.247782801051272,106.88604408096128,0.0365655301809588,0.0001126997753636784,0.1176061820172261,5.336024150901272e-05,42.589850425720215
-6.247782801051272,106.89502723380248,0.036906669847645,0.0001067673510987602,0.117729615459717,6.965950062012396e-05,36.07704428664776
-6.247782801051272,106.90401038664366,0.0370100121944624,0.00010356380153083648,0.1177152938962646,5.886055936713621e-05,38.30853105627972
-6.247782801051272,106.91299353948486,0.0372544602551558,9.44305609064763e-05,0.1177488602576593,7.23900484446212e-05,37.21598148345947
-6.247782801051272,106.92197669232606,0.0368781189577716,9.225921428616563e-05,0.1176159103749401,3.731761376219943e-05,38.79945731649593
-6.247782801051272,106.93095984516724,0.0367631386467513,8.576021971344848e-05,0.1176167685688227,7.107683079968115e-05,38.94552800896462
-6.247782801051272,106.93994299800843,0.0367631386467513,8.576021971344848e-05,0.1176167685688227,7.107683079968115e-05,35.16957244873047
-6.238799648210077,106.75129678834334,0.0372016038745418,0.0001464325354280041,0.1177227767716064,-2.493421249901606e-05,36.370578624584056
-6.238799648210077,106.76027994118454,0.0373457061883606,0.00014677823723782145,0.117743965422122,-2.5799215300024867e-05,34.09976891910328
-6.238799648210077,106.76926309402572,0.0373457061883606,0.00014677823723782145,0.117743965422122,-2.5799215300024867e-05,34.4416166305542
-6.238799648210077,106.77824624686691,0.0376959321043262,0.00014789094401107747,0.1177121105355611,-2.679893738889785e-05,50.18974121411642
-6.238799648210077,106.78722939970812,0.0374185021285116,0.0001515715496941586,0.1178434442683568,-1.0107105383919485e-05,45.6378345489502
-6.238799648210077,106.79621255254932,0.0374299396382125,0.0001457870107455258,0.1177168286723652,4.833593325063335e-06,60.222289766584126
-6.238799648210077,106.80519570539052,0.0373144677900333,0.00014720509604354868,0.1177377312115975,2.830905599433916e-05,60.62428023598411
-6.238799648210077,106.81417885823171,0.0372326313024759,0.00015274169901558708,0.1177565443209691,5.70963379343954e-05,55.11564509073893
-6.238799648210077,106.82316201107292,0.03722329656229,0.00014675433205693232,0.1177448224161294,4.293948976814052e-05,63.80214515099159
-6.238799648210077,106.83214516391408,0.0372196766515269,0.0001415235908176832,0.1176086651869151,6.890499607263489e-05,64.27444429035428
-6.238799648210077,106.84112831675527,0.0367573595950396,0.00013566059027503595,0.1177985966523127,6.749105612712964e-05,51.623641380896935
-6.238799648210077,106.85011146959648,0.0364789022146085,0.00012314893683644068,0.1178549598695877,6.0794352358684766e-05,56.31369018554688
