s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_VIIRS_NTL
-0.6208728421466201,0.4225558117981758,-0.7417913532473773,-0.5595164344568161,-0.969524723235771
0.8059046259612395,0.7034007092922556,-0.13580570367653053,1.9491965663909463,0.39774823618733396
-0.645987543790384,0.978614456065604,-1.6356679630391768,-1.5806108007739788,-0.28251981554438527
-0.7893351589592462,0.019152196553911417,1.2369767963590605,0.3405611710302526,0.6067298636796883
1.7612954216520167,-0.1610494695071081,0.9142235906410717,-0.45127953710738405,-0.3002725168983926
0.5252852686289704,-0.5194765522512403,-0.3995727481259572,-0.6215692429677958,-0.2562397851097021
1.7027966844442004,1.2751125318871055,1.4787133899637002,-0.7726120091204132,-0.9929330859557429
1.2281577379729354,1.0653269157820824,0.6058871874998185,-0.03999565654255098,0.9582349890095816
1.108842461355173,0.27252321065856827,-0.7674401585790311,0.47565614493382985,-0.39623146961792083
0.4593242824069265,-0.408215438092457,0.44902294996125924,1.0576684546477444,-0.27510350371285797
-0.933242059371825,1.4803088533274782,-0.16977938212744356,-0.26712522012871903,0.3891493825389971
0.4851613839108404,-0.4253115429229435,0.6590714256255027,2.415601453273984,-0.9905385052119792
-0.36187536140618337,0.07662590399524224,-1.5910397246281145,-0.08794065331867519,-0.362164788268661
0.2670858568616113,-0.5447387075069332,-1.049916071306695,0.0952060709267633,2.4950769772355574
1.3092425036569673,-0.09120577264040222,0.4317391564089896,0.3158509000594989,0.4423792304813643
0.057093996980854295,0.022372123865703916,-0.5628428410455774,-0.4606719951418389,-0.39134951436466303
-0.38688817594252917,0.005827147564899587,-0.3486174044041969,0.20528486076631028,0.3341378942946088
-1.006438018979254,-0.7928743860624552,-1.9452508276898348,0.053406346285841,0.06112074554691287
0.5877062587220164,-0.14113292006723116,0.47085062940576367,0.14725624167466728,0.5295946697254613
0.19184285204355978,-0.2211044752933917,0.24609039122925766,-0.5842749689439986,-0.2562397851097021
-1.2573282867762308,-0.7756681207388092,-0.20601052472543688,0.15519826125893688,-0.37696698226439446
-0.14561657793878074,-0.26861863007977116,1.5441422151888877,3.866834415851577,0.3585322885312632
0.06592903969879996,0.45390989888554567,-0.3370732689611699,-0.4867617318357697,-0.32508122275933465
1.0761359053013604,2.1468922767803136,2.407832653622011,-2.014452909984512,-0.23955646920724571
0.18648230822818912,-0.029222593386880883,0.2566668175591604,0.3585907817891781,-0.0673539786643722
0.5794682153876457,0.25973136054710094,0.15487851757147564,-0.4852712899939825,0.6565626238164562
-0.476931744036863,-0.44390001590353223,-1.0876894203635712,0.4240920434272148,-0.6741436149048691
1.2091409465881067,-0.08646019719298033,-0.20627549470344436,-0.9410291346182438,0.21884473350027572
0.5946075571277316,-0.5827932591603417,0.29067716078442857,-0.20294284402547513,-0.3632433694987979
-0.028842704513728012,0.3553791543731211,-0.24457125481073244,0.047602999116774465,0.6552966158991417
0.4443994925154052,0.41190659734182256,-0.3656708606892316,-0.0826519374530867,-0.15786065255767195
-0.7562927375264676,-0.729590870093423,0.2660110267531909,1.3313682028888827,-0.6961997734410951
1.137905131298684,0.7759669466006135,1.1667502045123845,0.6237599300532941,0.6205563019694724
0.1813572623426782,-0.004231485988063959,-0.5103859852311976,0.05973265311313495,0.5173896979943297
0.1030690749252364,3.2940869833137434,-0.6316342514053889,-0.30355748926694015,0.495688663707493
-0.2326658993459391,-0.6510067530275153,0.03917813625292951,2.0908011618455946,-0.6961997734410951
