date,station,s5p_co,s5p_no2,s5p_o3,s5p_so2
2023-06-13,jalan bdn ii,0.02997839627978,0.0002231932151369481,0.1114867651997261,
2023-06-13,kebon jeruk,0.0293746074994683,0.0002574167386882453,0.1121898968742749,-4.02e-05
2023-06-13,kelapa gading,0.0293084953457279,0.00016833364496509932,0.1123640957339866,-0.000116
2023-06-13,komp angkasa pura jakarta pusat,0.0293084953457279,0.00016833364496509932,0.1123640957339866,0.00023090722986167825
2023-06-13,lubang buaya,0.0295715244593837,0.00017144054426854847,0.112895667056642,
2023-06-13,us consulate jakarta pusat,0.0293084953457279,0.00016833364496509932,0.1123640957339866,
2023-06-14,bundaran hotel indonesia,0.0283794674179728,0.00026766024679682887,0.113338533904147,-0.00034
2023-06-14,jagakarsa,0.0283794674179728,0.00026766024679682887,0.113338533904147,0.0001441173053794207
2023-06-14,jalan bdn ii,0.0308975730470102,0.0002167773873737903,0.113793104402238,
2023-06-14,kebon jeruk,0.0283794674179728,0.00026766024679682887,0.113338533904147,-7.99e-05
2023-06-14,kelapa gading,0.0320390807543979,0.00015214398633487915,0.1142702538901899,2.318634172990681e-05
2023-06-14,komp angkasa pura jakarta pusat,0.0320390807543979,0.00015214398633487915,0.1142702538901899,0.0001441173053794207
2023-06-14,lubang buaya,0.031260809316636,0.00015725415647700936,0.113939210222819,
2023-06-14,us consulate jakarta pusat,0.0320390807543979,0.00015214398633487915,0.1142702538901899,-0.00034
2023-06-15,bundaran hotel indonesia,,0.00016714344074802135,0.1137181678578092,-0.000212
2023-06-15,jagakarsa,,0.00016714344074802135,0.1137181678578092,0.0003280616503899761
2023-06-15,jalan bdn ii,,0.0001740630774281362,0.1139960217340481,
2023-06-15,kebon jeruk,,0.00016714344074802135,0.1137181678578092,
2023-06-15,kelapa gading,0.0278973211308493,0.00012950090842791506,0.1135723197131879,0.00016086865099556967
2023-06-15,komp angkasa pura jakarta pusat,0.0278973211308493,0.00012950090842791506,0.1135723197131879,0.0003280616503899761
2023-06-15,lubang buaya,0.0249364100804467,0.00014569555022915992,0.1135547508870429,
2023-06-15,us consulate jakarta pusat,0.0278973211308493,0.00012950090842791506,0.1135723197131879,-0.000212
2023-06-16,bundaran hotel indonesia,,,0.11646622028006,
2023-06-16,jagakarsa,,,0.11646622028006,
2023-06-16,jalan bdn ii,,,0.1164921564525826,
2023-06-16,kebon jeruk,,,0.11646622028006,
2023-06-16,kelapa gading,,,0.1165957197198719,
2023-06-16,komp angkasa pura jakarta pusat,,,0.1165957197198719,
2023-06-16,lubang buaya,,,0.1165714367259519,
2023-06-16,us consulate jakarta pusat,,,0.1165957197198719,
2023-06-17,bundaran hotel indonesia,,0.00011978264558210547,0.115885889240176,
2023-06-17,jagakarsa,,0.00011978264558210547,0.115885889240176,
2023-06-17,jalan bdn ii,,7.370520061661166e-05,0.11555572799328,
2023-06-17,kebon jeruk,,0.00011978264558210547,0.115885889240176,
2023-06-17,kelapa gading,0.0293573026515339,0.00014892045371775475,0.1161453352265653,
2023-06-17,komp angkasa pura jakarta pusat,0.0293573026515339,0.00014892045371775475,0.1161453352265653,
2023-06-17,lubang buaya,,0.00011858050997241458,0.1159139388912585,
2023-06-17,us consulate jakarta pusat,0.0293573026515339,0.00014892045371775475,0.1161453352265653,
2023-06-18,bundaran hotel indonesia,0.0324598327049626,0.00018737729180939129,0.1151512596806355,
2023-06-18,jagakarsa,0.0324598327049626,0.00018737729180939129,0.1151512596806355,8.618489845134003e-06
2023-06-18,jalan bdn ii,0.0323576887105929,0.00016506507777377268,0.1146601027546362,
2023-06-18,kebon jeruk,0.0324598327049626,0.00018737729180939129,0.1151512596806355,-0.000442
2023-06-18,kelapa gading,0.0337669553742198,0.00018853340915653448,0.1145571343090207,0.0002026454111690048
2023-06-18,komp angkasa pura jakarta pusat,0.0337669553742198,0.00018853340915653448,0.1145571343090207,8.618489845134003e-06
2023-06-18,lubang buaya,0.034613793251839,0.0001219820653867479,0.1142888002076466,
2023-06-18,us consulate jakarta pusat,0.0337669553742198,0.00018853340915653448,0.1145571343090207,
2023-06-19,bundaran hotel indonesia,,,0.1167016773364334,
2023-06-19,jagakarsa,,,0.1167016773364334,
2023-06-19,jalan bdn ii,,,0.1168112011790878,
2023-06-19,kebon jeruk,,,0.1167016773364334,
2023-06-19,kelapa gading,,,0.1156896331425906,
2023-06-19,komp angkasa pura jakarta pusat,,,0.1156896331425906,
2023-06-19,lubang buaya,,0.000497092273104123,0.1159714747217336,
2023-06-19,us consulate jakarta pusat,,,0.1156896331425906,
2023-06-20,bundaran hotel indonesia,0.0322403549045854,0.000247634907444381,0.1152290273064135,0.00016006625383461126
2023-06-20,jagakarsa,0.0322403549045854,0.000247634907444381,0.1152290273064135,8.891760954409041e-07
2023-06-20,jalan bdn ii,0.033184473899498,0.0002152735129230407,0.114780628127237,
2023-06-20,kebon jeruk,0.0322403549045854,0.000247634907444381,0.1152290273064135,0.0003209233336991832
2023-06-20,kelapa gading,0.0337497074500583,0.00015773946415682837,0.1145490558709264,-9.99e-05
2023-06-20,komp angkasa pura jakarta pusat,0.0337497074500583,0.00015773946415682837,0.1145490558709264,8.891760954409041e-07
2023-06-20,lubang buaya,0.0322001567029862,0.00017374828840968285,0.114635081532087,0.0002575225395572773
2023-06-20,us consulate jakarta pusat,0.0337497074500583,0.00015773946415682837,0.1145490558709264,0.00016006625383461126
2023-06-21,bundaran hotel indonesia,0.0379850629958364,0.0002593010084070275,0.1138624903967833,
2023-06-21,jagakarsa,0.0379850629958364,0.0002593010084070275,0.1138624903967833,0.00048505247850113474
2023-06-21,jalan bdn ii,0.0388208161323993,0.00020897851213193096,0.1135029978255672,
2023-06-21,kebon jeruk,0.0379850629958364,0.0002593010084070275,0.1138624903967833,0.000726381154628859
2023-06-21,kelapa gading,0.0366387063397001,0.0002228931269449589,0.1137039219851812,0.00030345952347060856
2023-06-21,komp angkasa pura jakarta pusat,0.0366387063397001,0.0002228931269449589,0.1137039219851812,0.00048505247850113474
2023-06-21,lubang buaya,0.0371049080327797,0.0002327859082995844,0.1141825107020197,
2023-06-21,us consulate jakarta pusat,0.0366387063397001,0.0002228931269449589,0.1137039219851812,
2023-06-22,bundaran hotel indonesia,,0.000110595443543835,0.1160543665154388,0.00017891344771160694
2023-06-22,jagakarsa,,0.000110595443543835,0.1160543665154388,2.1682798834302167e-05
2023-06-22,jalan bdn ii,,,,0.00040498103519072593
2023-06-22,kebon jeruk,,0.000110595443543835,0.1160543665154388,0.0001702033913535759
2023-06-22,kelapa gading,,0.00012002250356352322,0.1160550094861799,9.427252762965323e-05
2023-06-22,komp angkasa pura jakarta pusat,,0.00012002250356352322,0.1160550094861799,2.1682798834302167e-05
2023-06-22,lubang buaya,,0.00014911111840599248,0.1156751293848061,0.0004430155072764163
2023-06-22,us consulate jakarta pusat,,0.00012002250356352322,0.1160550094861799,0.00017891344771160694
2023-06-23,bundaran hotel indonesia,0.0373564827208436,0.0002106966840089933,0.1182184277416309,
2023-06-23,jagakarsa,0.0373564827208436,0.0002106966840089933,0.1182184277416309,0.0002002066226727471
2023-06-23,jalan bdn ii,0.0368075678348648,0.00018109330192188087,0.1176075969442605,
2023-06-23,kebon jeruk,0.0373564827208436,0.0002106966840089933,0.1182184277416309,
2023-06-23,kelapa gading,0.037213431502601,0.00017700612364400422,0.1170972563488736,-9.05e-05
2023-06-23,komp angkasa pura jakarta pusat,0.037213431502601,0.00017700612364400422,0.1170972563488736,0.0002002066226727471
2023-06-23,lubang buaya,0.0367696071392428,0.00016447535143726509,0.1169020996312383,
2023-06-23,us consulate jakarta pusat,0.037213431502601,0.00017700612364400422,0.1170972563488736,
2023-06-24,bundaran hotel indonesia,0.0417735927417341,0.00019260014104747008,0.1182158636314827,0.00013389872982652248
2023-06-24,jagakarsa,0.0417735927417341,0.00019260014104747008,0.1182158636314827,-0.00017
2023-06-24,jalan bdn ii,0.0395259158173542,0.0001970875745436135,0.1173954241216169,
2023-06-24,kebon jeruk,0.0417735927417341,0.00019260014104747008,0.1182158636314827,0.0002954904565876206
2023-06-24,kelapa gading,0.0463478214689639,0.0003285632763306443,0.1178983117591209,4.2888101977681386e-05
2023-06-24,komp angkasa pura jakarta pusat,0.0463478214689639,0.0003285632763306443,0.1178983117591209,-0.00017
2023-06-24,lubang buaya,0.0411749354486358,0.00029211922863073747,0.1174453640242529,
2023-06-24,us consulate jakarta pusat,0.0463478214689639,0.0003285632763306443,0.1178983117591209,0.00013389872982652248
2023-06-25,bundaran hotel indonesia,0.040244178204193,0.00020939159486962872,0.1192837215430154,-2.16e-05
2023-06-25,jagakarsa,0.040244178204193,0.00020939159486962872,0.1192837215430154,9.075658922613437e-06
2023-06-25,jalan bdn ii,0.0389296564167873,0.00024556184973412783,0.118635983510101,
2023-06-25,kebon jeruk,0.040244178204193,0.00020939159486962872,0.1192837215430154,3.216062450507072e-05
2023-06-25,kelapa gading,0.0387121574406264,0.00023691964483308332,0.1189173507268264,0.0002862667204846597
2023-06-25,komp angkasa pura jakarta pusat,0.0387121574406264,0.00023691964483308332,0.1189173507268264,9.075658922613437e-06
2023-06-25,lubang buaya,0.0335897828128831,0.00029526286570798915,0.1181378974163237,
2023-06-25,us consulate jakarta pusat,0.0387121574406264,0.00023691964483308332,0.1189173507268264,-2.16e-05
2023-06-26,bundaran hotel indonesia,0.0416442679704189,0.00030292457255183574,0.1177151895912642,0.0004324919084897094
2023-06-26,jagakarsa,0.0416442679704189,0.00030292457255183574,0.1177151895912642,0.0004343512215844858
2023-06-26,jalan bdn ii,0.0410894343739564,0.0002235183070108513,0.1170202397847698,0.0003224452487759085
2023-06-26,kebon jeruk,0.0416442679704189,0.00030292457255183574,0.1177151895912642,0.00017325865230047733
2023-06-26,kelapa gading,0.0409717033991686,0.0004681396092326672,0.1170368271927951,0.0003266710573406266
2023-06-26,komp angkasa pura jakarta pusat,0.0409717033991686,0.0004681396092326672,0.1170368271927951,0.0004343512215844858
2023-06-26,lubang buaya,0.0412630517005595,0.0003269806584176016,0.117222943655689,0.00027943067298857367
2023-06-26,us consulate jakarta pusat,0.0409717033991686,0.0004681396092326672,0.1170368271927951,0.0004324919084897094
2023-06-27,bundaran hotel indonesia,0.0389716945642259,0.0003488407900203417,0.1187401949633375,0.0004097596104872432
2023-06-27,jagakarsa,0.0389716945642259,0.0003488407900203417,0.1187401949633375,0.0004129387566045601
2023-06-27,jalan bdn ii,0.0355588299695018,0.0002267887834117589,0.1177479953939801,-3.61e-05
2023-06-27,kebon jeruk,0.0389716945642259,0.0003488407900203417,0.1187401949633375,0.00011712411357061371
2023-06-27,kelapa gading,0.0376074098392008,0.0002652892035246818,0.118407042528101,0.0001284496389421032
2023-06-27,komp angkasa pura jakarta pusat,0.0376074098392008,0.0002652892035246818,0.118407042528101,0.0004129387566045601
2023-06-27,lubang buaya,0.0348282416271652,0.0001927795322876752,0.1181108269467254,-0.000185
2023-06-27,us consulate jakarta pusat,0.0376074098392008,0.0002652892035246818,0.118407042528101,0.0004097596104872432
2023-06-28,bundaran hotel indonesia,0.0362674612565707,0.00022492358044325707,0.1189552990621997,
2023-06-28,jagakarsa,0.0362674612565707,0.00022492358044325707,0.1189552990621997,-0.00013
2023-06-28,jalan bdn ii,0.0351868198638482,0.00018882140952592173,0.1181791601417888,
2023-06-28,kebon jeruk,0.0362674612565707,0.00022492358044325707,0.1189552990621997,
2023-06-28,kelapa gading,0.0356010985438722,0.00019115894169969183,0.1186971914087316,-0.000205
2023-06-28,komp angkasa pura jakarta pusat,0.0356010985438722,0.00019115894169969183,0.1186971914087316,-0.00013
2023-06-28,lubang buaya,0.0341064866188726,0.00017643658829337292,0.1182642472243596,
2023-06-28,us consulate jakarta pusat,0.0356010985438722,0.00019115894169969183,0.1186971914087316,
2023-06-29,bundaran hotel indonesia,0.0321423477421116,0.00022764471196362655,0.1158064299029453,
2023-06-29,jagakarsa,0.0321423477421116,0.00022764471196362655,0.1158064299029453,0.0001383272382724113
2023-06-29,jalan bdn ii,0.0316605296509432,0.00013318902860856062,0.1167333118283162,
2023-06-29,kebon jeruk,0.0321423477421116,0.00022764471196362655,0.1158064299029453,
2023-06-29,kelapa gading,0.032221177729362,0.00022271033810782368,0.1169498260283112,-7.78e-05
2023-06-29,komp angkasa pura jakarta pusat,0.032221177729362,0.00022271033810782368,0.1169498260283112,0.0001383272382724113
2023-06-29,lubang buaya,0.0326874896508987,0.00014262842132264924,0.1171784488850779,
2023-06-29,us consulate jakarta pusat,0.032221177729362,0.00022271033810782368,0.1169498260283112,
2023-06-30,bundaran hotel indonesia,0.0365209951314484,0.00030955553799082353,,
2023-06-30,jagakarsa,0.0365209951314484,0.00030955553799082353,,-1.16e-05
2023-06-30,jalan bdn ii,0.0364747907083002,0.00024844953081287746,,
2023-06-30,kebon jeruk,0.0365209951314484,0.00030955553799082353,,
2023-06-30,kelapa gading,0.0366081336287197,0.00027692285097801974,,0.0002481652314396554
2023-06-30,komp angkasa pura jakarta pusat,0.0366081336287197,0.00027692285097801974,,-1.16e-05
2023-06-30,lubang buaya,0.0364823111501107,0.00019950287174842752,,
2023-06-30,us consulate jakarta pusat,0.0366081336287197,0.00027692285097801974,,
2023-07-01,bundaran hotel indonesia,0.0348439543012824,0.0001877396125060121,0.1158727669524557,
2023-07-01,jagakarsa,0.0348439543012824,0.0001877396125060121,0.1158727669524557,0.00012184362011469782
2023-07-01,jalan bdn ii,0.0360168191949678,0.00013844177390311826,0.1160893218429958,0.0002275938846380313
2023-07-01,kebon jeruk,0.0348439543012824,0.0001877396125060121,0.1158727669524557,0.00011309941439957318
2023-07-01,kelapa gading,0.0426163086954403,0.0003153130124804994,0.1168156185654958,0.00010971677212809356
2023-07-01,komp angkasa pura jakarta pusat,0.0426163086954403,0.0003153130124804994,0.1168156185654958,0.00012184362011469782
2023-07-01,lubang buaya,0.0383460489213481,0.0001850597337389885,0.1165790015540239,
2023-07-01,us consulate jakarta pusat,0.0426163086954403,0.0003153130124804994,0.1168156185654958,
2023-07-02,bundaran hotel indonesia,0.0320577018967591,0.00016567772676253826,0.1145196111486179,
2023-07-02,jagakarsa,0.0320577018967591,0.00016567772676253826,0.1145196111486179,6.815438538034234e-05
2023-07-02,jalan bdn ii,0.0326617832186152,0.00013046301500342197,0.113750279280436,-0.000267
2023-07-02,kebon jeruk,0.0318182653763453,0.00016567772676253826,0.1145196111486179,
2023-07-02,kelapa gading,0.0324175769228372,0.00018717020643604145,0.1146621772517577,2.5014247151668277e-05
2023-07-02,komp angkasa pura jakarta pusat,0.0320577018967591,0.00018717020643604145,0.1146621772517577,6.815438538034234e-05
2023-07-02,lubang buaya,0.0335925200413959,0.0001509539483521685,0.1149806576001013,0.0006031527071621793
2023-07-02,us consulate jakarta pusat,0.0320577018967591,0.00018717020643604145,0.1146621772517577,
2023-07-03,bundaran hotel indonesia,0.0350604221463685,0.0002688937065959468,0.1124175855397321,
2023-07-03,jagakarsa,0.0350604221463685,0.0002688937065959468,0.1124175855397321,0.0009962473700001787
2023-07-03,jalan bdn ii,0.0294225884594779,0.0002550721169429348,0.1117759847155356,
2023-07-03,kebon jeruk,0.0350604221463685,0.0002688937065959468,0.1124175855397321,
2023-07-03,kelapa gading,0.0344396407246761,0.00026287833899681226,0.1117688299593023,0.00046052137141349634
2023-07-03,komp angkasa pura jakarta pusat,0.0344396407246761,0.00026287833899681226,0.1117688299593023,0.0009962473700001787
2023-07-03,lubang buaya,0.0291836195866223,0.000265028350663346,0.1112965516126446,
2023-07-03,us consulate jakarta pusat,0.0344396407246761,0.00026287833899681226,0.1117688299593023,
2023-07-04,bundaran hotel indonesia,0.0325719935191906,0.0002385251352284944,0.1157350145153616,2.828586674216444e-05
2023-07-04,jagakarsa,0.0325719935191906,0.0002385251352284944,0.1157350145153616,-7.32e-06
2023-07-04,jalan bdn ii,,0.00027070841529852965,0.1142210988542947,
2023-07-04,kebon jeruk,0.0325719935191906,0.0002385251352284944,0.1157350145153616,-1.49e-05
2023-07-04,kelapa gading,0.0339958139302793,0.000296433765376917,0.1144115693134932,0.00025629717994809674
2023-07-04,komp angkasa pura jakarta pusat,0.0339958139302793,0.000296433765376917,0.1144115693134932,-7.32e-06
2023-07-04,lubang buaya,,0.0002865222931516365,0.1136134266818384,
2023-07-04,us consulate jakarta pusat,0.0339958139302793,0.000296433765376917,0.1144115693134932,2.828586674216444e-05
2023-07-05,bundaran hotel indonesia,0.0333478578698965,0.00031798664760452586,0.1152385061621642,0.0002419809594002636
2023-07-05,jagakarsa,0.0333478578698965,0.00031798664760452586,0.1152385061621642,0.0002190718757868817
2023-07-05,jalan bdn ii,0.0346334635612719,0.00026825795965745093,0.1158262812435074,
2023-07-05,kebon jeruk,0.0333478578698965,0.00031798664760452586,0.1152385061621642,0.0003441205121105332
2023-07-05,kelapa gading,0.0365689015370018,0.000391172631694004,0.1155476040196751,0.00013580379125817423
2023-07-05,komp angkasa pura jakarta pusat,0.0365689015370018,0.000391172631694004,0.1155476040196751,0.0002190718757868817
2023-07-05,lubang buaya,0.0367122785750757,0.0003684474137911138,0.1152802996042618,
2023-07-05,us consulate jakarta pusat,0.0365689015370018,0.000391172631694004,0.1155476040196751,0.0002419809594002636
2023-07-06,bundaran hotel indonesia,,0.0003270104034526331,0.1161789415432576,
2023-07-06,jagakarsa,,0.0003270104034526331,0.1161789415432576,
2023-07-06,jalan bdn ii,,0.00028141733527743847,0.1166256817903043,
2023-07-06,kebon jeruk,,0.0003270104034526331,0.1161789415432576,
2023-07-06,kelapa gading,,0.0003372285235329087,0.1172698924922362,
2023-07-06,komp angkasa pura jakarta pusat,,0.0003372285235329087,0.1172698924922362,
2023-07-06,lubang buaya,,0.00030270747663965194,0.1168505857001362,
2023-07-06,us consulate jakarta pusat,,0.0003372285235329087,0.1172698924922362,
2023-07-07,bundaran hotel indonesia,,,0.1164289904636018,
2023-07-07,jagakarsa,,,0.1164289904636018,
2023-07-07,jalan bdn ii,,,0.1163652208723831,
2023-07-07,kebon jeruk,,,0.1164289904636018,
2023-07-07,kelapa gading,,,0.1159954456966181,
2023-07-07,komp angkasa pura jakarta pusat,,,0.1159954456966181,
2023-07-07,lubang buaya,,,0.1160279098469784,
2023-07-07,us consulate jakarta pusat,,,0.1159954456966181,
2023-07-08,bundaran hotel indonesia,,,,0.000405097379619602
2023-07-08,jagakarsa,,,,-0.000605
2023-07-08,jalan bdn ii,,,,0.00040509737658903897
2023-07-08,kelapa gading,,0.00010038290415985598,0.1121813669814184,0.00012279669416837924
2023-07-08,komp angkasa pura jakarta pusat,,0.00010038290415985598,0.1121813669814184,-0.000605
2023-07-08,lubang buaya,,8.430192243332572e-05,0.1122418250789829,0.0006954651400359826
2023-07-08,us consulate jakarta pusat,,0.00010038290415985598,0.1121813669814184,0.000405097379619602
2023-07-09,bundaran hotel indonesia,0.0280233766714688,0.00010917074331170082,0.1116858205568669,-0.000469
2023-07-09,jagakarsa,0.0280233766714688,0.00010917074331170082,0.1116858205568669,0.0002590423236218857
2023-07-09,jalan bdn ii,0.0289774735132172,0.00011754925732417004,0.1121803018690455,-6.35e-05
2023-07-09,kebon jeruk,0.0280233766714688,0.00010917074331170082,0.1116858205568669,
2023-07-09,kelapa gading,0.0278462851476641,0.0001040438804207109,0.1116821686080675,-0.000188
2023-07-09,komp angkasa pura jakarta pusat,0.0278462851476641,0.0001040438804207109,0.1116821686080675,0.0002590423236218857
2023-07-09,lubang buaya,0.0288663560850048,0.00011288127998771512,0.1128587486149027,-4.76e-05
2023-07-09,us consulate jakarta pusat,0.0278462851476641,0.0001040438804207109,0.1116821686080675,-0.000469
2023-07-10,bundaran hotel indonesia,0.0291883614134611,0.00011354358671130012,0.1096648874782296,
2023-07-10,jagakarsa,0.0291883614134611,0.00011354358671130012,0.1096648874782296,-3.8e-05
2023-07-10,jalan bdn ii,0.0279093959320321,0.0001282391592584299,0.109874090928176,
2023-07-10,kebon jeruk,0.0291883614134611,0.00011354358671130012,0.1096648874782296,
2023-07-10,kelapa gading,0.0285785454011679,0.00010008161209467008,0.1096664657136547,-2.35e-05
2023-07-10,komp angkasa pura jakarta pusat,0.0285785454011679,0.00010008161209467008,0.1096664657136547,-3.8e-05
2023-07-10,lubang buaya,0.0288699454285192,0.0001227137938092911,0.1102299578022936,
2023-07-10,us consulate jakarta pusat,0.0285785454011679,0.00010008161209467008,0.1096664657136547,
2023-07-11,bundaran hotel indonesia,0.0329708498531324,0.0002158484416253083,0.110905517776483,7.661546408830714e-05
2023-07-11,jagakarsa,0.0329708498531324,0.0002158484416253083,0.110905517776483,5.327012868453597e-05
2023-07-11,jalan bdn ii,0.0350795816390255,0.0002478529917554375,0.1114745481287932,6.980982863347421e-05
2023-07-11,kebon jeruk,0.0329708498531324,0.0002158484416253083,0.110905517776483,-4.01e-05
2023-07-11,kelapa gading,0.0288775376627734,0.0002022209853619172,0.1113307634047345,0.00012641154455778108
2023-07-11,komp angkasa pura jakarta pusat,0.0288775376627734,0.0002022209853619172,0.1113307634047345,5.327012868453597e-05
2023-07-11,lubang buaya,0.0295780259525368,0.0001775965090348206,0.1121309615116242,
2023-07-11,us consulate jakarta pusat,0.0288775376627734,0.0002022209853619172,0.1113307634047345,7.661546408830714e-05
2023-07-12,bundaran hotel indonesia,0.040509955866242,0.00037487596639262986,0.1117212801615101,-0.000257
2023-07-12,jagakarsa,0.040509955866242,0.00037487596639262986,0.1117212801615101,2.3519427686555265e-05
2023-07-12,jalan bdn ii,0.0369411539554747,0.0002588773958529192,0.1103089091320632,0.0006986951468799918
2023-07-12,kebon jeruk,0.040509955866242,0.00037487596639262986,0.1117212801615101,0.00013595607595237502
2023-07-12,kelapa gading,0.0400849167609178,0.0004669911419694144,0.1113745823841137,0.00029716696565626645
2023-07-12,komp angkasa pura jakarta pusat,0.0400849167609178,0.0004669911419694144,0.1113745823841137,2.3519427686555265e-05
2023-07-12,lubang buaya,0.0336337970400929,0.00029575371761856684,0.1111315178961638,0.0005103903732502976
2023-07-12,us consulate jakarta pusat,0.0400849167609178,0.0004669911419694144,0.1113745823841137,-0.000257
2023-07-13,bundaran hotel indonesia,0.0338385343530124,0.0002937914561808901,0.1094017073999219,0.0001706552763573594
2023-07-13,jagakarsa,0.0338385343530124,0.0002937914561808901,0.1094017073999219,0.00036512802762148105
2023-07-13,jalan bdn ii,0.0309234317872009,0.00019022809659256364,0.1097728216143077,0.0005155428156458846
2023-07-13,kebon jeruk,0.0338385343530124,0.0002937914561808901,0.1094017073999219,1.0889023970299163e-05
2023-07-13,kelapa gading,0.0323425192561667,0.00024258856603118507,0.1086385169532137,0.0004631711917915378
2023-07-13,komp angkasa pura jakarta pusat,0.0323425192561667,0.00024258856603118507,0.1086385169532137,0.00036512802762148105
2023-07-13,lubang buaya,0.0310042752363265,0.0001694615442102551,0.108752272866316,0.0006047261648021258
2023-07-13,us consulate jakarta pusat,0.0323425192561667,0.00024258856603118507,0.1086385169532137,0.0001706552763573594
2023-07-14,bundaran hotel indonesia,0.0309311326657859,0.00023260318712498983,0.1099708582592148,
2023-07-14,jagakarsa,0.0309311326657859,0.00023260318712498983,0.1099708582592148,-0.000279
2023-07-14,jalan bdn ii,0.0299849100843592,0.00024261101376986264,0.1100431846999068,
2023-07-14,kebon jeruk,0.0309311326657859,0.00023260318712498983,0.1099708582592148,
2023-07-14,kelapa gading,0.0301441283470743,0.00024319138192367836,0.1098196097758931,-0.000301
2023-07-14,komp angkasa pura jakarta pusat,0.0301441283470743,0.00024319138192367836,0.1098196097758931,-0.000279
2023-07-14,lubang buaya,0.0259730817085646,0.00023078132872366984,0.109350626653498,
2023-07-14,us consulate jakarta pusat,0.0301441283470743,0.00024319138192367836,0.1098196097758931,
2023-07-15,bundaran hotel indonesia,0.034194919444151,0.00029017819036046425,0.1110687443117131,
2023-07-15,jagakarsa,0.034194919444151,0.00029017819036046425,0.1110687443117131,-0.00037
2023-07-15,jalan bdn ii,0.035048947760002,0.00046289496221740335,0.1102478908555768,
2023-07-15,kebon jeruk,0.034194919444151,0.00029017819036046425,0.1110687443117131,
2023-07-15,kelapa gading,0.0348390933060776,0.0003144398608175284,0.1109302514890888,-0.00031
2023-07-15,komp angkasa pura jakarta pusat,0.0348390933060776,0.0003144398608175284,0.1109302514890888,-0.00037
2023-07-15,lubang buaya,0.0283825266208082,0.0003826425536831875,0.1104388697658761,
2023-07-15,us consulate jakarta pusat,0.0348390933060776,0.0003144398608175284,0.1109302514890888,
2023-07-16,bundaran hotel indonesia,0.0354673036927534,0.00027106978021130906,0.1154180375006883,
2023-07-16,jagakarsa,0.0354673036927534,0.00027106978021130906,0.1154180375006883,-2.22e-05
2023-07-16,jalan bdn ii,0.0344537987112582,0.00017264585533652537,0.1144826727105165,-0.000149
2023-07-16,kebon jeruk,0.0354673036927534,0.00027106978021130906,0.1154180375006883,0.0011074011936021
2023-07-16,kelapa gading,0.0342225243514187,0.0003508775568806771,0.1150554449905395,-5.61e-05
2023-07-16,komp angkasa pura jakarta pusat,0.0342225243514187,0.0003508775568806771,0.1150554449905395,-2.22e-05
2023-07-16,lubang buaya,0.0335542937988088,0.0002096351969238497,0.1151116562119634,
2023-07-16,us consulate jakarta pusat,0.0342225243514187,0.0003508775568806771,0.1150554449905395,
2023-07-17,bundaran hotel indonesia,0.0325983924334136,,0.1138758998237125,2.030829817584316e-05
2023-07-17,jagakarsa,0.0325983924334136,,0.1138758998237125,0.00010427773663807472
2023-07-17,jalan bdn ii,0.0339069006022708,,0.1137631662442638,0.00022105148732241609
2023-07-17,kebon jeruk,0.0325983924334136,,0.1138758998237125,0.00030614373416394046
2023-07-17,kelapa gading,0.0321639309823382,,0.1150740822181215,0.00040935648381668695
2023-07-17,komp angkasa pura jakarta pusat,0.0321639309823382,,0.1150740822181215,0.00010427773663807472
2023-07-17,lubang buaya,0.0324381336237184,,0.1141698000469407,0.00026246001839399586
2023-07-17,us consulate jakarta pusat,0.0321639309823382,,0.1150740822181215,2.030829817584316e-05
2023-07-18,bundaran hotel indonesia,0.0277503957824933,0.0001347902714159339,0.1122163346000887,0.0003454521416930293
2023-07-18,jagakarsa,0.0277503957824933,0.0001347902714159339,0.1122163346000887,-8.2e-05
2023-07-18,jalan bdn ii,0.0293481217858407,0.00013423438326200476,0.112521292542989,0.0004888608310731484
2023-07-18,kebon jeruk,0.0277503957824933,0.0001347902714159339,0.1122163346000887,-1.2e-05
2023-07-18,kelapa gading,0.0280436537029062,0.0001004677136740732,0.1119112218820095,0.00011887419343206396
2023-07-18,komp angkasa pura jakarta pusat,0.0277503957824933,0.0001004677136740732,0.1119112218820095,-8.2e-05
2023-07-18,lubang buaya,0.0290681889165132,0.00012421495719740553,0.1115810045672611,0.0002913717917344136
2023-07-18,us consulate jakarta pusat,0.0277503957824933,0.0001004677136740732,0.1119112218820095,0.0003454521416930293
2023-07-19,bundaran hotel indonesia,0.0285845794009292,0.00012218585863528426,0.1130594728123705,-0.000307
2023-07-19,jagakarsa,0.0285845794009292,0.00012218585863528426,0.1130594728123705,-9.32e-05
2023-07-19,jalan bdn ii,0.029763679629566,0.0001340271482064376,0.1131393368316184,-0.000242
2023-07-19,kebon jeruk,0.0285845794009292,0.00012218585863528426,0.1130594728123705,-0.000168
2023-07-19,kelapa gading,0.0286647438403801,0.0001056784757329462,0.1127123424582157,-5.43e-05
2023-07-19,komp angkasa pura jakarta pusat,0.0286647438403801,0.0001056784757329462,0.1127123424582157,-9.32e-05
2023-07-19,lubang buaya,0.0298796192052695,0.00012454110509951507,0.1123983550682586,-0.000157
2023-07-19,us consulate jakarta pusat,0.0286647438403801,0.0001056784757329462,0.1127123424582157,-0.000307
2023-07-20,bundaran hotel indonesia,0.0403901565072512,0.00026581490029606764,0.1117775467460445,0.000338935746647072
